,위도,경도,문화생활,판매시설,음식점,임대면적,보증금,임대료,문화생활_sc,판매시설_sc,음식점_sc,건강_sc,카페_sc,편의시설_sc,반려동물_sc,대중교통_sc,의료시설_sc,공공기관_sc,오락시설_sc,주소,법정동,URL_NUM
88,37.572581,127.015261,127,51,264,78,1000,60,0.2232304900181488,0.4180327868852459,0.2961711711711712,0.2931034482758621,0.16152019002375298,0.6,0.7325581395348837,0.5588235294117647,0.4849699398797595,0.5,0.559322033898305,서울 종로구 창신동 327-2,창신동,2202578106
89,37.570657,126.979775,442,34,665,133,2000,200,0.7949183303085299,0.27868852459016397,0.7477477477477477,0.9999999999999999,0.831353919239905,0.5333333333333333,0.3081395348837209,0.6764705882352942,0.7875751503006011,0.5,0.3389830508474576,서울 종로구 종로1가 24,종로1가,2202239160
90,37.572394,127.016678,129,46,243,33,1000,50,0.22686025408348456,0.3770491803278689,0.2725225225225225,0.25862068965517243,0.17102137767220904,0.6,0.6976744186046511,0.47058823529411764,0.4749498997995992,0.4,0.4406779661016949,서울 종로구 숭인동 296-19,숭인동,2202621796
91,37.573449,126.973341,178,14,482,74,1000,90,0.3157894736842105,0.11475409836065574,0.5416666666666666,0.7586206896551724,0.5225653206650831,0.6666666666666666,0.2441860465116279,0.5,0.1442885771543086,0.36666666666666664,0.1864406779661017,서울 종로구 내수동 75,내수동,2202528590
92,37.574861,127.022952,95,42,338,49,3000,50,0.16515426497277674,0.3442622950819672,0.3795045045045045,0.32758620689655177,0.19002375296912116,0.6,0.5406976744186046,0.4411764705882353,0.2605210420841683,0.3,0.559322033898305,서울 종로구 숭인동 1367,숭인동,2202592234
93,37.587704,126.996947,235,13,128,36,1000,57,0.4192377495462795,0.10655737704918034,0.14301801801801803,0.13793103448275862,0.2517814726840855,0.3333333333333333,0.19186046511627908,0.0,0.06212424849699398,0.26666666666666666,0.1694915254237288,서울 종로구 명륜1가 16-53,명륜1가,2201093802
94,37.569813,126.97493,143,12,400,86,4000,330,0.25226860254083483,0.09836065573770492,0.44932432432432434,0.9827586206896551,0.5534441805225653,0.5333333333333333,0.28488372093023256,0.4117647058823529,0.7635270541082164,0.5666666666666667,0.06779661016949153,서울 종로구 신문로1가 163,신문로1가,2201381747
95,37.577299,127.005411,305,23,89,29,2000,45,0.5462794918330308,0.18852459016393444,0.0990990990990991,0.7241379310344828,0.22327790973871736,0.26666666666666666,0.4476744186046512,0.0,0.37074148296593185,0.5,0.01694915254237288,서울 종로구 이화동 28-40,이화동,2202570271
96,37.576391,127.004097,317,22,139,20,500,50,0.5680580762250453,0.18032786885245902,0.15540540540540543,0.603448275862069,0.22802850356294538,0.26666666666666666,0.47674418604651164,0.0,0.40881763527054105,0.6,0.05084745762711865,서울 종로구 이화동 91-7,이화동,2202652068
97,37.574623,127.015349,108,41,153,73,5000,100,0.18874773139745915,0.33606557377049184,0.17117117117117117,0.4827586206896552,0.14251781472684089,0.3333333333333333,0.6860465116279069,0.47058823529411764,0.4488977955911823,1.0,0.4067796610169492,서울 종로구 창신동 81-3,창신동,2202576338
98,37.58077,126.967009,111,20,155,50,5000,160,0.19419237749546278,0.1639344262295082,0.17342342342342343,0.034482758620689655,0.2660332541567696,0.26666666666666666,0.12209302325581395,0.0,0.06813627254509018,0.5333333333333333,0.05084745762711865,서울 종로구 누상동 61,누상동,2202582080
99,37.579413,127.008551,255,16,26,42,5000,60,0.455535390199637,0.13114754098360656,0.028153153153153154,0.6551724137931034,0.15201900237529692,0.06666666666666667,0.5639534883720929,0.0,0.18236472945891782,0.26666666666666666,0.0,서울 종로구 창신동 615-94,창신동,2202577829
100,37.588519,126.997508,223,12,116,71,1000,95,0.397459165154265,0.09836065573770492,0.12950450450450451,0.10344827586206895,0.22802850356294538,0.26666666666666666,0.16279069767441862,0.0,0.060120240480961915,0.26666666666666666,0.13559322033898305,서울 종로구 명륜1가 16-2,명륜1가,2202516692
101,37.582107,126.999235,291,14,633,40,15000,30,0.5208711433756805,0.11475409836065574,0.7117117117117117,0.4827586206896552,0.6294536817102138,0.3333333333333333,0.3081395348837209,0.14705882352941177,0.08016032064128256,0.26666666666666666,0.4406779661016949,서울 종로구 명륜4가 188-16,명륜4가,2202516423
102,37.584667,126.985581,163,7,41,287,1100,1100,0.2885662431941924,0.05737704918032787,0.04504504504504504,0.034482758620689655,0.22090261282660334,0.0,0.0755813953488372,0.0,0.03006012024048096,0.13333333333333333,0.0,서울 종로구 가회동 1-5,가회동,2202552094
103,37.571244,126.961744,47,30,147,55,20000,120,0.0780399274047187,0.24590163934426232,0.16441441441441443,0.4827586206896552,0.07600950118764846,0.26666666666666666,0.3953488372093023,0.08823529411764705,0.11422845691382764,0.5666666666666667,0.13559322033898305,서울 종로구 교북동 126,교북동,2202135956
104,37.574451,127.011351,142,47,178,47,1000,60,0.250453720508167,0.3852459016393443,0.19932432432432434,0.5344827586206896,0.17102137767220904,0.26666666666666666,0.8430232558139534,0.6176470588235294,0.4008016032064128,0.5666666666666667,0.4406779661016949,서울 종로구 창신동 131-33,창신동,2202507225
105,37.605833,126.955286,26,3,16,94,10000,200,0.039927404718693285,0.02459016393442623,0.016891891891891893,0.017241379310344827,0.02850356294536817,0.0,0.034883720930232565,0.0,0.03206412825651302,0.1,0.05084745762711865,서울 종로구 구기동 53-2,구기동,2202563816
106,37.568844,126.965072,62,34,216,81,10000,310,0.10526315789473684,0.27868852459016397,0.24211711711711711,0.32758620689655177,0.20902612826603328,0.2,0.4127906976744186,0.2647058823529412,0.13226452905811623,0.5666666666666667,0.22033898305084745,서울 종로구 평동 233,평동,2203187008
107,37.576204,127.00045,371,13,149,40,1000,75,0.6660617059891106,0.10655737704918034,0.16666666666666669,0.32758620689655177,0.23515439429928744,0.4666666666666667,0.3430232558139535,0.0,0.3827655310621242,0.43333333333333335,0.1016949152542373,서울 종로구 연건동 206,연건동,2203231706
108,37.575099,127.00402,298,30,169,33,6000,50,0.5335753176043556,0.24590163934426232,0.1891891891891892,0.3620689655172414,0.23277909738717342,0.26666666666666666,0.5523255813953488,0.14705882352941177,0.46492985971943884,0.6333333333333333,0.1864406779661017,서울 종로구 충신동 62-2,충신동,2203242736
109,37.571244,126.961744,47,30,147,67,5000,225,0.0780399274047187,0.24590163934426232,0.16441441441441443,0.4827586206896552,0.07600950118764846,0.26666666666666666,0.3953488372093023,0.08823529411764705,0.11422845691382764,0.5666666666666667,0.13559322033898305,서울 종로구 교북동 126,교북동,2203252637
110,37.573449,126.973341,178,14,482,74,1000,105,0.3157894736842105,0.11475409836065574,0.5416666666666666,0.7586206896551724,0.5225653206650831,0.6666666666666666,0.2441860465116279,0.5,0.1442885771543086,0.36666666666666664,0.1864406779661017,서울 종로구 내수동 75,내수동,2202448245
111,37.574955,126.961161,58,16,61,109,10000,180,0.09800362976406533,0.13114754098360656,0.06756756756756757,0.5862068965517241,0.03800475059382423,0.2,0.3546511627906977,0.1764705882352941,0.10220440881763526,0.5666666666666667,0.13559322033898305,서울 종로구 무악동 82,무악동,2202428241
112,37.608226,126.956565,23,2,46,115,2000,130,0.034482758620689655,0.01639344262295082,0.05067567567567567,0.017241379310344827,0.02850356294536817,0.06666666666666667,0.005813953488372093,0.0,0.018036072144288578,0.03333333333333333,0.05084745762711865,서울 종로구 구기동 110-1,구기동,2203112906
113,37.573918,126.972383,171,13,563,69,1000,95,0.3030852994555354,0.10655737704918034,0.6328828828828829,0.7241379310344828,0.5320665083135392,0.6,0.2441860465116279,0.4117647058823529,0.14829659318637273,0.4,0.2033898305084746,서울 종로구 내수동 72,내수동,2203121450
114,37.57513,126.981231,533,22,302,52,2000,120,0.9600725952813066,0.18032786885245902,0.338963963963964,0.5,0.6793349168646081,0.26666666666666666,0.26744186046511625,0.20588235294117646,0.16432865731462926,0.16666666666666666,0.15254237288135594,서울 종로구 수송동 85,수송동,2203239648
115,37.573449,126.973341,178,14,482,60,1000,80,0.3157894736842105,0.11475409836065574,0.5416666666666666,0.7586206896551724,0.5225653206650831,0.6666666666666666,0.2441860465116279,0.5,0.1442885771543086,0.36666666666666664,0.1864406779661017,서울 종로구 내수동 75,내수동,2203121742
116,37.574651,126.969611,167,12,369,113,0,350,0.2958257713248639,0.09836065573770492,0.4144144144144144,0.6724137931034483,0.4489311163895487,0.26666666666666666,0.29069767441860467,0.23529411764705882,0.1442885771543086,0.5,0.15254237288135594,서울 종로구 사직동 9,사직동,2203076367
117,37.568709,126.971731,111,8,150,194,10000,400,0.19419237749546278,0.06557377049180328,0.1677927927927928,0.5517241379310345,0.34679334916864607,0.26666666666666666,0.36627906976744184,0.1764705882352941,0.6873747494989979,0.16666666666666666,0.06779661016949153,서울 종로구 신문로2가 171,신문로2가,2203060907
118,37.608226,126.956565,23,2,46,49,1000,65,0.034482758620689655,0.01639344262295082,0.05067567567567567,0.017241379310344827,0.02850356294536817,0.06666666666666667,0.005813953488372093,0.0,0.018036072144288578,0.03333333333333333,0.05084745762711865,서울 종로구 구기동 110-1,구기동,2203113948
119,37.595647,126.96488,20,1,28,145,5000,160,0.02903811252268602,0.00819672131147541,0.030405405405405404,0.017241379310344827,0.08788598574821853,0.13333333333333333,0.034883720930232565,0.0,0.010020040080160319,0.16666666666666666,0.0,서울 종로구 부암동 208-11,부암동,2202489578
120,37.574686,126.96849,163,11,266,113,10000,300,0.2885662431941924,0.09016393442622951,0.29842342342342343,0.689655172413793,0.35391923990498814,0.2,0.32558139534883723,0.23529411764705882,0.14028056112224446,0.36666666666666664,0.13559322033898305,서울 종로구 사직동 9,사직동,2202331555
121,37.597777,126.963098,29,4,20,47,1000,55,0.045372050816696916,0.03278688524590164,0.021396396396396396,0.0,0.0332541567695962,0.06666666666666667,0.034883720930232565,0.0,0.022044088176352703,0.13333333333333333,0.01694915254237288,서울 종로구 부암동 129-8,부암동,2202341286
122,37.574686,126.96849,163,11,266,113,10000,300,0.2885662431941924,0.09016393442622951,0.29842342342342343,0.689655172413793,0.35391923990498814,0.2,0.32558139534883723,0.23529411764705882,0.14028056112224446,0.36666666666666664,0.13559322033898305,서울 종로구 사직동 9,사직동,2202932007
123,37.569813,126.97493,143,12,400,82,1500,150,0.25226860254083483,0.09836065573770492,0.44932432432432434,0.9827586206896551,0.5534441805225653,0.5333333333333333,0.28488372093023256,0.4117647058823529,0.7635270541082164,0.5666666666666667,0.06779661016949153,서울 종로구 신문로1가 163,신문로1가,2201018266
124,37.57513,126.981231,533,22,302,52,2000,140,0.9600725952813066,0.18032786885245902,0.338963963963964,0.5,0.6793349168646081,0.26666666666666666,0.26744186046511625,0.20588235294117646,0.16432865731462926,0.16666666666666666,0.15254237288135594,서울 종로구 수송동 85,수송동,2202973901
125,37.597777,126.963098,29,4,20,47,500,50,0.045372050816696916,0.03278688524590164,0.021396396396396396,0.0,0.0332541567695962,0.06666666666666667,0.034883720930232565,0.0,0.022044088176352703,0.13333333333333333,0.01694915254237288,서울 종로구 부암동 129-8,부암동,2203101785
126,37.572513,126.981821,506,29,722,88,2000,135,0.911070780399274,0.2377049180327869,0.8119369369369369,0.7758620689655172,0.8883610451306414,0.7333333333333333,0.29069767441860467,0.6176470588235294,0.7775551102204408,0.4,0.4576271186440678,서울 종로구 수송동 58,수송동,2202992093
127,37.573918,126.972383,171,13,563,117,2000,210,0.3030852994555354,0.10655737704918034,0.6328828828828829,0.7241379310344828,0.5320665083135392,0.6,0.2441860465116279,0.4117647058823529,0.14829659318637273,0.4,0.2033898305084746,서울 종로구 내수동 72,내수동,2202925583
128,37.572302,127.015321,125,52,256,28,500,50,0.21960072595281305,0.42622950819672134,0.28716216216216217,0.2931034482758621,0.15914489311163899,0.6666666666666666,0.7732558139534883,0.5588235294117647,0.49699398797595185,0.43333333333333335,0.576271186440678,서울 종로구 창신동 328-17,창신동,2202990867
129,37.582779,126.984532,225,9,109,50,1000,60,0.4010889292196007,0.07377049180327869,0.12162162162162161,0.0,0.3586698337292161,0.06666666666666667,0.058139534883720936,0.0,0.03406813627254508,0.3,0.0,서울 종로구 가회동 16-14,가회동,2203104216
130,37.571561,126.999052,270,90,390,59,1000,85,0.4827586206896552,0.7377049180327869,0.4380630630630631,0.20689655172413793,0.30641330166270786,0.4,0.5174418604651162,0.3529411764705882,0.5370741482965932,0.16666666666666666,0.2542372881355932,서울 종로구 인의동 48-2,인의동,2202962965
131,37.574861,127.022952,95,42,338,41,3000,40,0.16515426497277674,0.3442622950819672,0.3795045045045045,0.32758620689655177,0.19002375296912116,0.6,0.5406976744186046,0.4411764705882353,0.2605210420841683,0.3,0.559322033898305,서울 종로구 숭인동 1367,숭인동,2202919404
132,37.57388,126.97321,179,14,496,62,1000,80,0.3176043557168784,0.11475409836065574,0.5574324324324323,0.689655172413793,0.5391923990498813,0.6,0.23255813953488375,0.47058823529411764,0.14228456913827653,0.4,0.2033898305084746,서울 종로구 내수동 74,내수동,2202987173
133,37.570657,126.979775,442,34,665,133,2000,200,0.7949183303085299,0.27868852459016397,0.7477477477477477,0.9999999999999999,0.831353919239905,0.5333333333333333,0.3081395348837209,0.6764705882352942,0.7875751503006011,0.5,0.3389830508474576,서울 종로구 종로1가 24,종로1가,2203015277
134,37.575399,126.958393,21,8,50,84,7000,100,0.0308529945553539,0.06557377049180328,0.05518018018018018,0.6724137931034483,0.023752969121140145,0.3333333333333333,0.313953488372093,0.1764705882352941,0.07414829659318636,0.43333333333333335,0.06779661016949153,서울 종로구 무악동 82,무악동,2202982094
135,37.578637,127.005729,281,18,137,32,1000,60,0.5027223230490018,0.14754098360655737,0.15315315315315317,0.8103448275862069,0.2589073634204275,0.13333333333333333,0.46511627906976744,0.058823529411764705,0.2665330661322645,0.3333333333333333,0.03389830508474576,서울 종로구 동숭동 201-13,동숭동,2202343036
136,37.578432,127.016378,79,15,53,23,500,35,0.13611615245009073,0.12295081967213116,0.05855855855855856,0.39655172413793105,0.06175771971496437,0.26666666666666666,0.6744186046511628,0.14705882352941177,0.19238476953907813,0.6,0.06779661016949153,서울 종로구 숭인동 56-102,숭인동,2202346960
137,37.580516,127.006011,292,13,197,34,500,60,0.5226860254083484,0.10655737704918034,0.22072072072072074,0.8965517241379309,0.3515439429928741,0.13333333333333333,0.49999999999999994,0.11764705882352941,0.13627254509018036,0.3,0.0847457627118644,서울 종로구 동숭동 129-183,동숭동,2202307264
138,37.590608,126.994983,97,8,67,42,1000,57,0.16878402903811252,0.06557377049180328,0.07432432432432431,0.15517241379310345,0.0831353919239905,0.26666666666666666,0.10465116279069767,0.0,0.0501002004008016,0.16666666666666666,0.0847457627118644,서울 종로구 명륜3가 1-913,명륜3가,2202348532
139,37.57835,127.016626,81,16,52,32,500,30,0.13974591651542648,0.13114754098360656,0.05743243243243243,0.39655172413793105,0.057007125890736345,0.2,0.6686046511627907,0.14705882352941177,0.2164328657314629,0.7,0.13559322033898305,서울 종로구 숭인동 56-199,숭인동,2202355983
140,37.571864,126.973475,154,13,542,106,20000,200,0.2722323049001815,0.10655737704918034,0.6092342342342342,0.7413793103448275,0.47980997624703087,0.6,0.27906976744186046,0.5,0.1442885771543086,0.5,0.06779661016949153,서울 종로구 당주동 100,당주동,2202257725
141,37.572974,126.970553,157,13,317,117,20000,170,0.2776769509981851,0.10655737704918034,0.3558558558558559,0.8448275862068965,0.45368171021377673,0.06666666666666667,0.29651162790697677,0.29411764705882354,0.1663326653306613,0.43333333333333335,0.1694915254237288,서울 종로구 내수동 110-18,내수동,2202280836
142,37.577414,127.015695,85,17,68,68,2000,55,0.147005444646098,0.13934426229508198,0.07545045045045044,0.39655172413793105,0.07363420427553444,0.13333333333333333,0.6511627906976744,0.38235294117647056,0.25851703406813625,0.7333333333333333,0.13559322033898305,서울 종로구 숭인동 55-6,숭인동,2202189272
143,37.587264,126.968715,67,2,16,634,20000,1400,0.11433756805807622,0.01639344262295082,0.016891891891891893,0.06896551724137931,0.019002375296912115,0.0,0.034883720930232565,0.0,0.04208416833667334,0.2,0.0,서울 종로구 청운동 53-57,청운동,2202283061
144,37.573804,126.961341,51,23,72,65,8000,20,0.0852994555353902,0.18852459016393444,0.07995495495495496,0.6724137931034483,0.04513064133016627,0.2,0.36627906976744184,0.1764705882352941,0.11222444889779558,0.7,0.15254237288135594,서울 종로구 행촌동 210-676,행촌동,2202285435
145,37.579633,127.01502,69,9,49,34,1000,50,0.11796733212341197,0.07377049180327869,0.05405405405405405,0.32758620689655177,0.057007125890736345,0.3333333333333333,0.5581395348837209,0.14705882352941177,0.18036072144288576,0.6,0.03389830508474576,서울 종로구 창신동 20-15,창신동,2202174375
146,37.574617,126.962118,74,15,47,39,1000,40,0.12704174228675136,0.12295081967213116,0.0518018018018018,0.46551724137931033,0.04275534441805226,0.13333333333333333,0.37209302325581395,0.1764705882352941,0.1222444889779559,0.5666666666666667,0.15254237288135594,서울 종로구 행촌동 210-122,행촌동,2202139689
147,37.574651,126.969611,167,12,369,113,10000,280,0.2958257713248639,0.09836065573770492,0.4144144144144144,0.6724137931034483,0.4489311163895487,0.26666666666666666,0.29069767441860467,0.23529411764705882,0.1442885771543086,0.5,0.15254237288135594,서울 종로구 사직동 9,사직동,2202860875
148,37.575158,126.968925,162,11,329,77,2000,110,0.2867513611615245,0.09016393442622951,0.36936936936936937,0.6551724137931034,0.4346793349168646,0.2,0.3023255813953488,0.23529411764705882,0.13827655310621242,0.4666666666666667,0.1694915254237288,서울 종로구 사직동 9,사직동,2202384962
149,37.58619,126.96759,81,2,17,104,10000,200,0.13974591651542648,0.01639344262295082,0.018018018018018018,0.017241379310344827,0.030878859857482184,0.0,0.040697674418604654,0.0,0.04208416833667334,0.2,0.0,서울 종로구 청운동 56-45,청운동,2201039998
150,37.576252,126.989547,537,18,258,26,1000,70,0.9673321234119782,0.14754098360655737,0.2894144144144144,0.08620689655172414,0.6840855106888362,0.3333333333333333,0.14534883720930233,0.4117647058823529,0.1503006012024048,0.16666666666666666,0.1694915254237288,서울 종로구 운니동 36-2,운니동,2202152914
151,37.572734,126.972015,157,14,447,52,1000,75,0.2776769509981851,0.11475409836065574,0.5022522522522522,0.7413793103448275,0.4821852731591449,0.4666666666666667,0.27906976744186046,0.4411764705882353,0.17635270541082163,0.4,0.1694915254237288,서울 종로구 내수동 73,내수동,2202889822
152,37.58053,127.011284,212,10,19,87,5000,100,0.37749546279491836,0.0819672131147541,0.02027027027027027,0.5517241379310345,0.05463182897862233,0.13333333333333333,0.5872093023255813,0.14705882352941177,0.1723446893787575,0.6,0.01694915254237288,서울 종로구 창신동 703,창신동,2202800577
153,37.587993,126.994748,152,9,97,61,10000,50,0.26860254083484575,0.07377049180327869,0.1081081081081081,0.08620689655172414,0.13539192399049882,0.4,0.13372093023255816,0.0,0.052104208416833664,0.13333333333333333,0.13559322033898305,서울 종로구 명륜3가 1-825,명륜3가,2203020257
154,37.571987,127.013047,132,72,386,16,300,30,0.2323049001814882,0.5901639344262295,0.43355855855855857,0.5172413793103448,0.18289786223277912,0.2,0.9360465116279069,0.7058823529411764,0.4629258517034068,0.43333333333333335,0.4406779661016949,서울 종로구 창신동 377-1,창신동,2202071112
155,37.601826,126.961739,33,5,18,46,1000,60,0.05263157894736842,0.04098360655737705,0.019144144144144146,0.034482758620689655,0.02850356294536817,0.13333333333333333,0.01744186046511628,0.0,0.028056112224448898,0.13333333333333333,0.01694915254237288,서울 종로구 신영동 117-1,신영동,2202226932
156,37.570452,127.011391,141,119,360,34,500,50,0.24863883847549909,0.9754098360655739,0.4042792792792793,0.5862068965517241,0.37767220902612825,0.2,0.9534883720930232,0.5588235294117647,0.5390781563126252,0.36666666666666664,0.5254237288135594,서울 종로구 창신동 436-41,창신동,2202129176
157,37.57734,127.009698,237,23,26,59,3000,80,0.42286751361161523,0.18852459016393444,0.028153153153153154,0.6206896551724137,0.09263657957244656,0.06666666666666667,0.6860465116279069,0.0,0.3486973947895791,0.6333333333333333,0.06779661016949153,서울 종로구 창신동 602,창신동,2202248903
158,37.599893,126.956465,29,6,47,45,3000,100,0.045372050816696916,0.04918032786885246,0.0518018018018018,0.0,0.02612826603325416,0.06666666666666667,0.11627906976744187,0.0,0.0501002004008016,0.2,0.01694915254237288,서울 종로구 홍지동 36-33,홍지동,2202172599
159,37.580398,126.973545,182,24,161,126,0,450,0.32304900181488205,0.19672131147540983,0.1801801801801802,0.06896551724137931,0.33966745843230406,0.0,0.13953488372093023,0.1764705882352941,0.09018036072144288,0.6,0.11864406779661017,서울 종로구 창성동 21-1,창성동,2202159220
160,37.573449,126.973341,178,14,482,61,1000,80,0.3157894736842105,0.11475409836065574,0.5416666666666666,0.7586206896551724,0.5225653206650831,0.6666666666666666,0.2441860465116279,0.5,0.1442885771543086,0.36666666666666664,0.1864406779661017,서울 종로구 내수동 75,내수동,2202054181
161,37.607361,126.959216,27,2,57,43,1000,50,0.04174228675136116,0.01639344262295082,0.06306306306306306,0.017241379310344827,0.030878859857482184,0.06666666666666667,0.02325581395348837,0.0,0.02404809619238477,0.03333333333333333,0.05084745762711865,서울 종로구 구기동 88-4,구기동,2201702253
162,37.572212,127.020779,101,59,211,91,15000,80,0.176043557168784,0.4836065573770492,0.23648648648648649,0.46551724137931033,0.17577197149643708,0.4,0.6104651162790697,0.5,0.3186372745490982,0.4666666666666667,0.5254237288135594,서울 종로구 숭인동 204-11,숭인동,2202746793
163,37.577807,127.022454,93,20,202,23,500,25,0.161524500907441,0.1639344262295082,0.22635135135135137,0.3620689655172414,0.18764845605700714,0.4,0.36046511627906974,0.3529411764705882,0.21843687374749496,0.5,0.5423728813559322,서울 종로구 숭인동 348,숭인동,2200910324
164,37.572784,127.015915,126,49,246,65,1000,80,0.22141560798548093,0.4016393442622951,0.2759009009009009,0.2931034482758621,0.16627078384798102,0.8,0.6860465116279069,0.5294117647058824,0.4849699398797595,0.4666666666666667,0.5084745762711864,서울 종로구 숭인동 310,숭인동,2202811446
165,37.575468,127.001864,321,24,142,26,10000,45,0.5753176043557168,0.19672131147540983,0.1587837837837838,0.2413793103448276,0.2517814726840855,0.6,0.45348837209302323,0.14705882352941177,0.45290581162324645,0.6333333333333333,0.1694915254237288,서울 종로구 연건동 195-10,연건동,2202732362
166,37.573163,127.01937,102,43,193,34,1000,65,0.1778584392014519,0.3524590163934426,0.21621621621621623,0.41379310344827586,0.18527315914489315,0.3333333333333333,0.6162790697674418,0.5,0.3286573146292585,0.5333333333333333,0.559322033898305,서울 종로구 숭인동 217-26,숭인동,2201932552
167,37.575153,127.018955,100,31,181,39,2000,50,0.17422867513611615,0.2540983606557377,0.20270270270270271,0.37931034482758624,0.16152019002375298,0.13333333333333333,0.5581395348837209,0.5588235294117647,0.3066132264529058,0.8333333333333334,0.5254237288135594,서울 종로구 숭인동 72-97,숭인동,2202115044
168,37.585909,126.99774,276,19,279,21,500,44,0.4936479128856624,0.1557377049180328,0.3130630630630631,0.15517241379310345,0.4679334916864608,0.4,0.23255813953488375,0.058823529411764705,0.06412825651302605,0.26666666666666666,0.5084745762711864,서울 종로구 명륜2가 65-5,명륜2가,2201928061
169,37.579125,127.010716,220,15,22,43,1000,60,0.39201451905626133,0.12295081967213116,0.02364864864864865,0.6206896551724137,0.08551068883610452,0.06666666666666667,0.6104651162790697,0.14705882352941177,0.2064128256513026,0.6333333333333333,0.01694915254237288,서울 종로구 창신동 23-438,창신동,2201949366
170,37.601301,126.96292,34,4,9,66,5000,75,0.05444646098003629,0.03278688524590164,0.009009009009009009,0.017241379310344827,0.023752969121140145,0.13333333333333333,0.01744186046511628,0.0,0.028056112224448898,0.13333333333333333,0.01694915254237288,서울 종로구 신영동 105-31,신영동,2202134548
171,37.584651,126.995477,267,12,181,40,1000,90,0.47731397459165154,0.09836065573770492,0.20270270270270271,0.12068965517241378,0.3182897862232779,0.2,0.19767441860465115,0.0,0.058116232464929855,0.16666666666666666,0.4067796610169492,서울 종로구 명륜3가 72-4,명륜3가,2202109536
172,37.58828,127.000568,279,18,90,16,1000,60,0.49909255898366606,0.14754098360655737,0.10022522522522523,0.12068965517241378,0.27315914489311166,0.06666666666666667,0.3023255813953488,0.08823529411764705,0.08216432865731461,0.3333333333333333,0.2033898305084746,서울 종로구 혜화동 20-40,혜화동,2201991300
173,37.573918,126.972383,171,13,563,69,1000,95,0.3030852994555354,0.10655737704918034,0.6328828828828829,0.7241379310344828,0.5320665083135392,0.6,0.2441860465116279,0.4117647058823529,0.14829659318637273,0.4,0.2033898305084746,서울 종로구 내수동 72,내수동,2201888401
174,37.578741,127.000988,294,8,98,44,1000,80,0.5263157894736842,0.06557377049180328,0.10923423423423423,0.5344827586206896,0.42992874109263657,0.2,0.36627906976744184,0.11764705882352941,0.20440881763527052,0.43333333333333335,0.15254237288135594,서울 종로구 연건동 102-1,연건동,2202115271
175,37.578952,127.017098,77,17,50,54,2000,51,0.132486388384755,0.13934426229508198,0.05518018018018018,0.3103448275862069,0.07125890736342043,0.2,0.5465116279069767,0.14705882352941177,0.1943887775551102,0.5666666666666667,0.15254237288135594,서울 종로구 숭인동 56-224,숭인동,2202093449
176,37.574245,126.97111,171,12,535,60,1000,85,0.3030852994555354,0.09836065573770492,0.6013513513513513,0.7241379310344828,0.503562945368171,0.26666666666666666,0.2616279069767442,0.3235294117647059,0.15230460921843686,0.4,0.1864406779661017,서울 종로구 내수동 71,내수동,2201922456
177,37.577483,127.016296,86,19,62,19,1000,35,0.14882032667876585,0.1557377049180328,0.06869369369369369,0.39655172413793105,0.07363420427553444,0.13333333333333333,0.6511627906976744,0.3529411764705882,0.25250501002004005,0.7333333333333333,0.23728813559322035,서울 종로구 숭인동 56-51,숭인동,2202091198
178,37.579595,127.013631,116,12,46,56,5000,69,0.20326678765880216,0.09836065573770492,0.05067567567567567,0.46551724137931033,0.052256532066508314,0.26666666666666666,0.6453488372093023,0.14705882352941177,0.1843687374749499,0.6,0.01694915254237288,서울 종로구 창신동 14-4,창신동,2202073111
179,37.571561,126.999052,270,90,390,59,1000,90,0.4827586206896552,0.7377049180327869,0.4380630630630631,0.20689655172413793,0.30641330166270786,0.4,0.5174418604651162,0.3529411764705882,0.5370741482965932,0.16666666666666666,0.2542372881355932,서울 종로구 인의동 48-2,인의동,2201993302
180,37.572746,126.999409,281,77,355,18,1,30,0.5027223230490018,0.6311475409836066,0.39864864864864863,0.20689655172413793,0.2826603325415677,0.6666666666666666,0.46511627906976744,0.2647058823529412,0.49699398797595185,0.26666666666666666,0.23728813559322035,서울 종로구 연지동 193-9,연지동,2201697014
181,37.572353,127.016174,128,48,244,24,500,45,0.22504537205081668,0.39344262295081966,0.2736486486486487,0.32758620689655177,0.15914489311163899,0.6666666666666666,0.7499999999999999,0.5294117647058824,0.48296593186372744,0.4,0.4406779661016949,서울 종로구 숭인동 313-12,숭인동,2202581698
182,37.57243,127.0167,129,45,240,22,1000,50,0.22686025408348456,0.36885245901639346,0.26914414414414417,0.25862068965517243,0.16627078384798102,0.6,0.6976744186046511,0.47058823529411764,0.4729458917835671,0.4,0.4406779661016949,서울 종로구 숭인동 296-19,숭인동,2202677483
183,37.573449,126.973341,178,14,482,74,1000,90,0.3157894736842105,0.11475409836065574,0.5416666666666666,0.7586206896551724,0.5225653206650831,0.6666666666666666,0.2441860465116279,0.5,0.1442885771543086,0.36666666666666664,0.1864406779661017,서울 종로구 내수동 75,내수동,2201748933
184,37.582982,126.966307,97,18,54,33,10000,25,0.16878402903811252,0.14754098360655737,0.05968468468468468,0.017241379310344827,0.16152019002375298,0.0,0.12209302325581395,0.0,0.058116232464929855,0.5,0.0,서울 종로구 옥인동 47-74,옥인동,2201722168
